year,animal_type,outcome,region,region_total
2014,Wildlife,Other,Tasmania,26
2014,Wildlife,Other,Victoria,141
2014,Wildlife,Other,Western Australia,0
2014,Other Animals,Reclaimed,Australian Capital Territory,37
2014,Other Animals,Reclaimed,New South Wales,122
2014,Other Animals,Reclaimed,Northern Territory,0
2014,Other Animals,Reclaimed,Queensland,64
2014,Other Animals,Reclaimed,South Australia,23
2014,Other Animals,Reclaimed,Tasmania,16
2014,Other Animals,Reclaimed,Victoria,34
2014,Other Animals,Reclaimed,Western Australia,0
2014,Other Animals,Rehomed,Australian Capital Territory,735
2014,Other Animals,Rehomed,New South Wales,1386
2014,Other Animals,Rehomed,Northern Territory,40
2014,Other Animals,Rehomed,Queensland,966
2014,Other Animals,Rehomed,South Australia,326
2014,Other Animals,Rehomed,Tasmania,132
2014,Other Animals,Rehomed,Victoria,752
2014,Other Animals,Rehomed,Western Australia,39
2014,Other Animals,Currently In Care,Australian Capital Territory,103
2014,Other Animals,Currently In Care,New South Wales,168
2014,Other Animals,Currently In Care,Northern Territory,0
2014,Other Animals,Currently In Care,Queensland,146
2014,Other Animals,Currently In Care,South Australia,209
2014,Other Animals,Currently In Care,Tasmania,35
2014,Other Animals,Currently In Care,Victoria,146
2014,Other Animals,Currently In Care,Western Australia,5
2014,Other Animals,Transferred,Australian Capital Territory,0
2014,Other Animals,Transferred,New South Wales,40
2014,Other Animals,Transferred,Northern Territory,0
2014,Other Animals,Transferred,Queensland,174
2014,Other Animals,Transferred,South Australia,30
2014,Other Animals,Transferred,Tasmania,8
2014,Other Animals,Transferred,Victoria,63
2014,Other Animals,Transferred,Western Australia,0
2014,Other Animals,Euthanized,Australian Capital Territory,89
2014,Other Animals,Euthanized,New South Wales,1210
2014,Other Animals,Euthanized,Northern Territory,1
2014,Other Animals,Euthanized,Queensland,397
2014,Other Animals,Euthanized,South Australia,133
2014,Other Animals,Euthanized,Tasmania,38
2014,Other Animals,Euthanized,Victoria,141
2014,Other Animals,Euthanized,Western Australia,9
2014,Other Animals,Other,Australian Capital Territory,47
2014,Other Animals,Other,New South Wales,101
2014,Other Animals,Other,Northern Territory,0
2014,Other Animals,Other,Queensland,104
2014,Other Animals,Other,South Australia,31
2014,Other Animals,Other,Tasmania,41
2014,Other Animals,Other,Victoria,42
2014,Other Animals,Other,Western Australia,5
2015,Dogs,Reclaimed,Australian Capital Territory,293
2015,Dogs,Reclaimed,New South Wales,4782
2015,Dogs,Reclaimed,Northern Territory,70
2015,Dogs,Reclaimed,Queensland,4703
2015,Dogs,Reclaimed,South Australia,1505
2015,Dogs,Reclaimed,Tasmania,539
2015,Dogs,Reclaimed,Victoria,5595
2015,Dogs,Reclaimed,Western Australia,279
2015,Dogs,Rehomed,Australian Capital Territory,389
2015,Dogs,Rehomed,New South Wales,4178
2015,Dogs,Rehomed,Northern Territory,473
2015,Dogs,Rehomed,Queensland,6819
2015,Dogs,Rehomed,South Australia,890
2015,Dogs,Rehomed,Tasmania,715
2015,Dogs,Rehomed,Victoria,2951
2015,Dogs,Rehomed,Western Australia,228
2015,Dogs,Currently In Care,Australian Capital Territory,53
2015,Dogs,Currently In Care,New South Wales,884
2015,Dogs,Currently In Care,Northern Territory,81
2015,Dogs,Currently In Care,Queensland,797
2015,Dogs,Currently In Care,South Australia,220
2015,Dogs,Currently In Care,Tasmania,134
2015,Dogs,Currently In Care,Victoria,567
2015,Dogs,Currently In Care,Western Australia,103
2015,Dogs,Transferred,Australian Capital Territory,69
2015,Dogs,Transferred,New South Wales,974
2015,Dogs,Transferred,Northern Territory,0
2015,Dogs,Transferred,Queensland,410
2015,Dogs,Transferred,South Australia,54
2015,Dogs,Transferred,Tasmania,1
2015,Dogs,Transferred,Victoria,423
2015,Dogs,Transferred,Western Australia,0
2015,Dogs,Euthanized,Australian Capital Territory,37
2015,Dogs,Euthanized,New South Wales,2713
2015,Dogs,Euthanized,Northern Territory,51
2015,Dogs,Euthanized,Queensland,1351
2015,Dogs,Euthanized,South Australia,605
2015,Dogs,Euthanized,Tasmania,112
2015,Dogs,Euthanized,Victoria,916
2015,Dogs,Euthanized,Western Australia,87
2015,Dogs,Other,Australian Capital Territory,3
2015,Dogs,Other,New South Wales,48
2015,Dogs,Other,Northern Territory,1
2015,Dogs,Other,Queensland,104
2015,Dogs,Other,South Australia,15
2015,Dogs,Other,Tasmania,5
2015,Dogs,Other,Victoria,17
2015,Dogs,Other,Western Australia,12
2015,Cats,Reclaimed,Australian Capital Territory,144
2015,Cats,Reclaimed,New South Wales,685
2015,Cats,Reclaimed,Northern Territory,9
2015,Cats,Reclaimed,Queensland,664
2015,Cats,Reclaimed,South Australia,192
2015,Cats,Reclaimed,Tasmania,72
2015,Cats,Reclaimed,Victoria,822
2015,Cats,Reclaimed,Western Australia,6
2015,Cats,Rehomed,Australian Capital Territory,1628
2015,Cats,Rehomed,New South Wales,8502
2015,Cats,Rehomed,Northern Territory,281
2015,Cats,Rehomed,Queensland,9768
2015,Cats,Rehomed,South Australia,2874
2015,Cats,Rehomed,Tasmania,1308
2015,Cats,Rehomed,Victoria,6396
2015,Cats,Rehomed,Western Australia,421
2015,Cats,Currently In Care,Australian Capital Territory,144
2015,Cats,Currently In Care,New South Wales,953
2015,Cats,Currently In Care,Northern Territory,54
2015,Cats,Currently In Care,Queensland,1304
2015,Cats,Currently In Care,South Australia,414
2015,Cats,Currently In Care,Tasmania,221
2015,Cats,Currently In Care,Victoria,647
2015,Cats,Currently In Care,Western Australia,58
2015,Cats,Transferred,Australian Capital Territory,0
2015,Cats,Transferred,New South Wales,337
2015,Cats,Transferred,Northern Territory,5
2015,Cats,Transferred,Queensland,355
2015,Cats,Transferred,South Australia,75
2015,Cats,Transferred,Tasmania,1
2015,Cats,Transferred,Victoria,151
2015,Cats,Transferred,Western Australia,1
2015,Cats,Euthanized,Australian Capital Territory,520
2015,Cats,Euthanized,New South Wales,8456
2015,Cats,Euthanized,Northern Territory,41
2015,Cats,Euthanized,Queensland,1533
2015,Cats,Euthanized,South Australia,1563
2015,Cats,Euthanized,Tasmania,559
2015,Cats,Euthanized,Victoria,3341
2015,Cats,Euthanized,Western Australia,192
2015,Cats,Other,Australian Capital Territory,47
2015,Cats,Other,New South Wales,196
2015,Cats,Other,Northern Territory,6
2015,Cats,Other,Queensland,407
2015,Cats,Other,South Australia,71
2015,Cats,Other,Tasmania,25
2015,Cats,Other,Victoria,100
2015,Cats,Other,Western Australia,21
2015,Horses,Reclaimed,Australian Capital Territory,0
2015,Horses,Reclaimed,New South Wales,11
2015,Horses,Reclaimed,Northern Territory,0
2015,Horses,Reclaimed,Queensland,8
2015,Horses,Reclaimed,South Australia,4
2015,Horses,Reclaimed,Tasmania,0
2015,Horses,Reclaimed,Victoria,0
2015,Horses,Reclaimed,Western Australia,0
2015,Horses,Rehomed,Australian Capital Territory,1
2015,Horses,Rehomed,New South Wales,21
2015,Horses,Rehomed,Northern Territory,0
2015,Horses,Rehomed,Queensland,11
2015,Horses,Rehomed,South Australia,1
2015,Horses,Rehomed,Tasmania,21
2015,Horses,Rehomed,Victoria,11
2015,Horses,Rehomed,Western Australia,10
2015,Horses,Currently In Care,Australian Capital Territory,1
2015,Horses,Currently In Care,New South Wales,119
2015,Horses,Currently In Care,Northern Territory,0
2015,Horses,Currently In Care,Queensland,5
2015,Horses,Currently In Care,South Australia,1
2015,Horses,Currently In Care,Tasmania,40
2015,Horses,Currently In Care,Victoria,46
2015,Horses,Currently In Care,Western Australia,26
2015,Horses,Transferred,Australian Capital Territory,0
2015,Horses,Transferred,New South Wales,1
2015,Horses,Transferred,Northern Territory,0
2015,Horses,Transferred,Queensland,0
2015,Horses,Transferred,South Australia,10
2015,Horses,Transferred,Tasmania,2
2015,Horses,Transferred,Victoria,119
2015,Horses,Transferred,Western Australia,0
2015,Horses,Euthanized,Australian Capital Territory,0
2015,Horses,Euthanized,New South Wales,10
2015,Horses,Euthanized,Northern Territory,0
2015,Horses,Euthanized,Queensland,6
2015,Horses,Euthanized,South Australia,3
2015,Horses,Euthanized,Tasmania,6
2015,Horses,Euthanized,Victoria,6
2015,Horses,Euthanized,Western Australia,4
2015,Horses,Other,Australian Capital Territory,0
2015,Horses,Other,New South Wales,0
2015,Horses,Other,Northern Territory,0
2015,Horses,Other,Queensland,0
2015,Horses,Other,South Australia,0
2015,Horses,Other,Tasmania,1
2015,Horses,Other,Victoria,2
2015,Horses,Other,Western Australia,4
2015,Livestock,Reclaimed,Australian Capital Territory,4
2015,Livestock,Reclaimed,New South Wales,15
2015,Livestock,Reclaimed,Northern Territory,0
2015,Livestock,Reclaimed,Queensland,41
2015,Livestock,Reclaimed,South Australia,19
2015,Livestock,Reclaimed,Tasmania,7
2015,Livestock,Reclaimed,Victoria,15
2015,Livestock,Reclaimed,Western Australia,3
2015,Livestock,Rehomed,Australian Capital Territory,197
2015,Livestock,Rehomed,New South Wales,565
2015,Livestock,Rehomed,Northern Territory,7
2015,Livestock,Rehomed,Queensland,405
2015,Livestock,Rehomed,South Australia,45
2015,Livestock,Rehomed,Tasmania,164
2015,Livestock,Rehomed,Victoria,159
2015,Livestock,Rehomed,Western Australia,49
2015,Livestock,Currently In Care,Australian Capital Territory,33
2015,Livestock,Currently In Care,New South Wales,60
2015,Livestock,Currently In Care,Northern Territory,0
2015,Livestock,Currently In Care,Queensland,50
2015,Livestock,Currently In Care,South Australia,37
2015,Livestock,Currently In Care,Tasmania,187
2015,Livestock,Currently In Care,Victoria,26
2015,Livestock,Currently In Care,Western Australia,28
2015,Livestock,Transferred,Australian Capital Territory,0
2015,Livestock,Transferred,New South Wales,41
2015,Livestock,Transferred,Northern Territory,0
2015,Livestock,Transferred,Queensland,40
2015,Livestock,Transferred,South Australia,17
2015,Livestock,Transferred,Tasmania,1
2015,Livestock,Transferred,Victoria,130
2015,Livestock,Transferred,Western Australia,0
2015,Livestock,Euthanized,Australian Capital Territory,25
2015,Livestock,Euthanized,New South Wales,318
2015,Livestock,Euthanized,Northern Territory,0
2015,Livestock,Euthanized,Queensland,239
2015,Livestock,Euthanized,South Australia,35
2015,Livestock,Euthanized,Tasmania,60
2015,Livestock,Euthanized,Victoria,47
2015,Livestock,Euthanized,Western Australia,5
2015,Livestock,Other,Australian Capital Territory,16
2015,Livestock,Other,New South Wales,52
2015,Livestock,Other,Northern Territory,0
2015,Livestock,Other,Queensland,52
2015,Livestock,Other,South Australia,4
2015,Livestock,Other,Tasmania,2
2015,Livestock,Other,Victoria,10
2015,Livestock,Other,Western Australia,2
2015,Wildlife,Released,Australian Capital Territory,81
2015,Wildlife,Released,New South Wales,17
2015,Wildlife,Released,Northern Territory,0
2015,Wildlife,Released,Queensland,2532
2015,Wildlife,Released,South Australia,95
2015,Wildlife,Released,Tasmania,7
2015,Wildlife,Released,Victoria,610
2015,Wildlife,Released,Western Australia,5
2015,Wildlife,Currently In Care,Australian Capital Territory,9
2015,Wildlife,Currently In Care,New South Wales,1
2015,Wildlife,Currently In Care,Northern Territory,0
2015,Wildlife,Currently In Care,Queensland,288
2015,Wildlife,Currently In Care,South Australia,16
2015,Wildlife,Currently In Care,Tasmania,0
2015,Wildlife,Currently In Care,Victoria,26
2015,Wildlife,Currently In Care,Western Australia,0
2015,Wildlife,Transferred,Australian Capital Territory,249
2015,Wildlife,Transferred,New South Wales,224
2015,Wildlife,Transferred,Northern Territory,0
2015,Wildlife,Transferred,Queensland,6247
2015,Wildlife,Transferred,South Australia,94
2015,Wildlife,Transferred,Tasmania,9
2015,Wildlife,Transferred,Victoria,1
2015,Wildlife,Transferred,Western Australia,0
2015,Wildlife,Euthanized,Australian Capital Territory,717
2015,Wildlife,Euthanized,New South Wales,339
2015,Wildlife,Euthanized,Northern Territory,0
2015,Wildlife,Euthanized,Queensland,11665
2015,Wildlife,Euthanized,South Australia,98
2015,Wildlife,Euthanized,Tasmania,7
2015,Wildlife,Euthanized,Victoria,679
2015,Wildlife,Euthanized,Western Australia,1
2015,Wildlife,Other,Australian Capital Territory,96
2015,Wildlife,Other,New South Wales,32
2015,Wildlife,Other,Northern Territory,0
2015,Wildlife,Other,Queensland,1239
2015,Wildlife,Other,South Australia,40
2015,Wildlife,Other,Tasmania,9
2015,Wildlife,Other,Victoria,134
2015,Wildlife,Other,Western Australia,1
2015,Other Animals,Reclaimed,Australian Capital Territory,30
2015,Other Animals,Reclaimed,New South Wales,76
2015,Other Animals,Reclaimed,Northern Territory,0
2015,Other Animals,Reclaimed,Queensland,87
2015,Other Animals,Reclaimed,South Australia,47
2015,Other Animals,Reclaimed,Tasmania,12
2015,Other Animals,Reclaimed,Victoria,28
2015,Other Animals,Reclaimed,Western Australia,0
2015,Other Animals,Rehomed,Australian Capital Territory,581
2015,Other Animals,Rehomed,New South Wales,1361
2015,Other Animals,Rehomed,Northern Territory,34
2015,Other Animals,Rehomed,Queensland,720
2015,Other Animals,Rehomed,South Australia,449
2015,Other Animals,Rehomed,Tasmania,191
2015,Other Animals,Rehomed,Victoria,716
2015,Other Animals,Rehomed,Western Australia,38
2015,Other Animals,Currently In Care,Australian Capital Territory,78
2015,Other Animals,Currently In Care,New South Wales,278
2015,Other Animals,Currently In Care,Northern Territory,5
2015,Other Animals,Currently In Care,Queensland,89
2015,Other Animals,Currently In Care,South Australia,202
2015,Other Animals,Currently In Care,Tasmania,52
2015,Other Animals,Currently In Care,Victoria,120
2015,Other Animals,Currently In Care,Western Australia,8
2015,Other Animals,Transferred,Australian Capital Territory,0
2015,Other Animals,Transferred,New South Wales,175
2015,Other Animals,Transferred,Northern Territory,1
2015,Other Animals,Transferred,Queensland,108
2015,Other Animals,Transferred,South Australia,24
2015,Other Animals,Transferred,Tasmania,0
2015,Other Animals,Transferred,Victoria,2
2015,Other Animals,Transferred,Western Australia,0
2015,Other Animals,Euthanized,Australian Capital Territory,40
2015,Other Animals,Euthanized,New South Wales,911
2015,Other Animals,Euthanized,Northern Territory,3
2015,Other Animals,Euthanized,Queensland,145
2015,Other Animals,Euthanized,South Australia,167
2015,Other Animals,Euthanized,Tasmania,20
2015,Other Animals,Euthanized,Victoria,119
2015,Other Animals,Euthanized,Western Australia,6
2015,Other Animals,Other,Australian Capital Territory,24
2015,Other Animals,Other,New South Wales,105
2015,Other Animals,Other,Northern Territory,5
2015,Other Animals,Other,Queensland,103
2015,Other Animals,Other,South Australia,53
2015,Other Animals,Other,Tasmania,14
2015,Other Animals,Other,Victoria,40
2015,Other Animals,Other,Western Australia,7
2016,Dogs,Reclaimed,Australian Capital Territory,380
2016,Dogs,Reclaimed,Northern Territory,59
2016,Dogs,Reclaimed,New South Wales,4320
2016,Dogs,Reclaimed,Queensland,5803
2016,Dogs,Reclaimed,South Australia,1408
2016,Dogs,Reclaimed,Tasmania,568
2016,Dogs,Reclaimed,Victoria,5454
2016,Dogs,Reclaimed,Western Australia,198
2016,Dogs,Rehomed,Australian Capital Territory,421
2016,Dogs,Rehomed,Northern Territory,505
2016,Dogs,Rehomed,New South Wales,4177
2016,Dogs,Rehomed,Queensland,6933
2016,Dogs,Rehomed,South Australia,868
2016,Dogs,Rehomed,Tasmania,743
2016,Dogs,Rehomed,Victoria,2318
2016,Dogs,Rehomed,Western Australia,329
2016,Dogs,Currently In Care,Australian Capital Territory,38
2016,Dogs,Currently In Care,Northern Territory,42
2016,Dogs,Currently In Care,New South Wales,876
2016,Dogs,Currently In Care,Queensland,777
2016,Dogs,Currently In Care,South Australia,143
2016,Dogs,Currently In Care,Tasmania,91
2016,Dogs,Currently In Care,Victoria,555
2016,Dogs,Currently In Care,Western Australia,93
2016,Dogs,Transferred,Australian Capital Territory,79
2016,Dogs,Transferred,Northern Territory,0
2016,Dogs,Transferred,New South Wales,744
2016,Dogs,Transferred,Queensland,412
2016,Dogs,Transferred,South Australia,41
2016,Dogs,Transferred,Tasmania,1
2016,Dogs,Transferred,Victoria,375
2016,Dogs,Transferred,Western Australia,18
2016,Dogs,Euthanized,Australian Capital Territory,35
2016,Dogs,Euthanized,Northern Territory,48
2016,Dogs,Euthanized,New South Wales,2544
2016,Dogs,Euthanized,Queensland,1515
2016,Dogs,Euthanized,South Australia,659
2016,Dogs,Euthanized,Tasmania,96
2016,Dogs,Euthanized,Victoria,744
2016,Dogs,Euthanized,Western Australia,122
2016,Dogs,Other,Australian Capital Territory,2
2016,Dogs,Other,Northern Territory,7
2016,Dogs,Other,New South Wales,42
2016,Dogs,Other,Queensland,129
2016,Dogs,Other,South Australia,11
2016,Dogs,Other,Tasmania,1
2016,Dogs,Other,Victoria,24
2016,Dogs,Other,Western Australia,22
2016,Cats,Reclaimed,Australian Capital Territory,154
2016,Cats,Reclaimed,Northern Territory,12
2016,Cats,Reclaimed,New South Wales,608
2016,Cats,Reclaimed,Queensland,770
2016,Cats,Reclaimed,South Australia,222
2016,Cats,Reclaimed,Tasmania,75
2016,Cats,Reclaimed,Victoria,802
2016,Cats,Reclaimed,Western Australia,15
2016,Cats,Rehomed,Australian Capital Territory,1597
2016,Cats,Rehomed,Northern Territory,376
2016,Cats,Rehomed,New South Wales,7941
2016,Cats,Rehomed,Queensland,10069
2016,Cats,Rehomed,South Australia,2849
2016,Cats,Rehomed,Tasmania,1425
2016,Cats,Rehomed,Victoria,5824
2016,Cats,Rehomed,Western Australia,514
2016,Cats,Currently In Care,Australian Capital Territory,55
2016,Cats,Currently In Care,Northern Territory,118
2016,Cats,Currently In Care,New South Wales,1011
2016,Cats,Currently In Care,Queensland,1159
2016,Cats,Currently In Care,South Australia,665
2016,Cats,Currently In Care,Tasmania,240
2016,Cats,Currently In Care,Victoria,1134
2016,Cats,Currently In Care,Western Australia,84
2016,Cats,Transferred,Australian Capital Territory,0
2016,Cats,Transferred,Northern Territory,2
2016,Cats,Transferred,New South Wales,242
2016,Cats,Transferred,Queensland,304
2016,Cats,Transferred,South Australia,13
2016,Cats,Transferred,Tasmania,4
2016,Cats,Transferred,Victoria,179
2016,Cats,Transferred,Western Australia,41
2016,Cats,Euthanized,Australian Capital Territory,465
2016,Cats,Euthanized,Northern Territory,26
2016,Cats,Euthanized,New South Wales,6571
2016,Cats,Euthanized,Queensland,1800
2016,Cats,Euthanized,South Australia,1514
2016,Cats,Euthanized,Tasmania,816
2016,Cats,Euthanized,Victoria,3222
2016,Cats,Euthanized,Western Australia,149
2016,Cats,Other,Australian Capital Territory,44
2016,Cats,Other,Northern Territory,5
2016,Cats,Other,New South Wales,188
2016,Cats,Other,Queensland,335
2016,Cats,Other,South Australia,99
2016,Cats,Other,Tasmania,33
2016,Cats,Other,Victoria,131
2016,Cats,Other,Western Australia,21
2016,Horses,Reclaimed,Australian Capital Territory,0
2016,Horses,Reclaimed,Northern Territory,0
2016,Horses,Reclaimed,New South Wales,15
2016,Horses,Reclaimed,Queensland,14
2016,Horses,Reclaimed,South Australia,1
2016,Horses,Reclaimed,Tasmania,1
2016,Horses,Reclaimed,Victoria,7
2016,Horses,Reclaimed,Western Australia,0
2016,Horses,Rehomed,Australian Capital Territory,0
2016,Horses,Rehomed,Northern Territory,0
2016,Horses,Rehomed,New South Wales,43
2016,Horses,Rehomed,Queensland,12
2016,Horses,Rehomed,South Australia,4
2016,Horses,Rehomed,Tasmania,48
2016,Horses,Rehomed,Victoria,21
2016,Horses,Rehomed,Western Australia,18
2016,Horses,Currently In Care,Australian Capital Territory,1
2016,Horses,Currently In Care,Northern Territory,0
2016,Horses,Currently In Care,New South Wales,105
2016,Horses,Currently In Care,Queensland,8
2016,Horses,Currently In Care,South Australia,9
2016,Horses,Currently In Care,Tasmania,7
2016,Horses,Currently In Care,Victoria,50
2016,Horses,Currently In Care,Western Australia,22
2016,Horses,Transferred,Australian Capital Territory,0
2016,Horses,Transferred,Northern Territory,0
2016,Horses,Transferred,New South Wales,6
2016,Horses,Transferred,Queensland,1
2016,Horses,Transferred,South Australia,16
2016,Horses,Transferred,Tasmania,0
2016,Horses,Transferred,Victoria,6
2016,Horses,Transferred,Western Australia,9
2016,Horses,Euthanized,Australian Capital Territory,0
2016,Horses,Euthanized,Northern Territory,0
2016,Horses,Euthanized,New South Wales,12
2016,Horses,Euthanized,Queensland,4
2016,Horses,Euthanized,South Australia,11
2016,Horses,Euthanized,Tasmania,7
2016,Horses,Euthanized,Victoria,12
2016,Horses,Euthanized,Western Australia,5
2016,Horses,Other,Australian Capital Territory,0
2016,Horses,Other,Northern Territory,0
2016,Horses,Other,New South Wales,0
2016,Horses,Other,Queensland,0
2016,Horses,Other,South Australia,3
2016,Horses,Other,Tasmania,6
2016,Horses,Other,Victoria,0
2016,Horses,Other,Western Australia,0
2016,Livestock,Reclaimed,Australian Capital Territory,5
2016,Livestock,Reclaimed,Northern Territory,0
2016,Livestock,Reclaimed,New South Wales,17
2016,Livestock,Reclaimed,Queensland,83
2016,Livestock,Reclaimed,South Australia,14
2016,Livestock,Reclaimed,Tasmania,6
2016,Livestock,Reclaimed,Victoria,17
2016,Livestock,Reclaimed,Western Australia,0
2016,Livestock,Rehomed,Australian Capital Territory,351
2016,Livestock,Rehomed,Northern Territory,18
2016,Livestock,Rehomed,New South Wales,526
2016,Livestock,Rehomed,Queensland,326
2016,Livestock,Rehomed,South Australia,109
2016,Livestock,Rehomed,Tasmania,317
2016,Livestock,Rehomed,Victoria,169
2016,Livestock,Rehomed,Western Australia,90
2016,Livestock,Currently In Care,Australian Capital Territory,10
2016,Livestock,Currently In Care,Northern Territory,1
2016,Livestock,Currently In Care,New South Wales,80
2016,Livestock,Currently In Care,Queensland,75
2016,Livestock,Currently In Care,South Australia,79
2016,Livestock,Currently In Care,Tasmania,55
2016,Livestock,Currently In Care,Victoria,18
2016,Livestock,Currently In Care,Western Australia,11
2016,Livestock,Transferred,Australian Capital Territory,20
2016,Livestock,Transferred,Northern Territory,0
2016,Livestock,Transferred,New South Wales,11
2016,Livestock,Transferred,Queensland,134
2016,Livestock,Transferred,South Australia,43
2016,Livestock,Transferred,Tasmania,1
2016,Livestock,Transferred,Victoria,47
2016,Livestock,Transferred,Western Australia,0
2016,Livestock,Euthanized,Australian Capital Territory,25
2016,Livestock,Euthanized,Northern Territory,1
2016,Livestock,Euthanized,New South Wales,248
2016,Livestock,Euthanized,Queensland,197
2016,Livestock,Euthanized,South Australia,102
2016,Livestock,Euthanized,Tasmania,21
2016,Livestock,Euthanized,Victoria,65
2016,Livestock,Euthanized,Western Australia,10
2016,Livestock,Other,Australian Capital Territory,9
2016,Livestock,Other,Northern Territory,0
2016,Livestock,Other,New South Wales,10
2016,Livestock,Other,Queensland,39
2016,Livestock,Other,South Australia,16
2016,Livestock,Other,Tasmania,17
2016,Livestock,Other,Victoria,8
2016,Livestock,Other,Western Australia,5
2016,Wildlife,Released,Australian Capital Territory,57
2016,Wildlife,Released,Northern Territory,0
2016,Wildlife,Released,New South Wales,8
2016,Wildlife,Released,Queensland,2772
2016,Wildlife,Released,South Australia,6
2016,Wildlife,Released,Tasmania,14
2016,Wildlife,Released,Victoria,610
2016,Wildlife,Released,Western Australia,0
2016,Wildlife,Currently In Care,Australian Capital Territory,0
2016,Wildlife,Currently In Care,Northern Territory,0
2016,Wildlife,Currently In Care,New South Wales,1
2016,Wildlife,Currently In Care,Queensland,384
2016,Wildlife,Currently In Care,South Australia,1
2016,Wildlife,Currently In Care,Tasmania,5
2016,Wildlife,Currently In Care,Victoria,16
2016,Wildlife,Currently In Care,Western Australia,0
2016,Wildlife,Transferred,Australian Capital Territory,151
2016,Wildlife,Transferred,Northern Territory,0
2016,Wildlife,Transferred,New South Wales,231
2016,Wildlife,Transferred,Queensland,5788
2016,Wildlife,Transferred,South Australia,15
2016,Wildlife,Transferred,Tasmania,11
2016,Wildlife,Transferred,Victoria,11
2016,Wildlife,Transferred,Western Australia,0
2016,Wildlife,Euthanized,Australian Capital Territory,348
2016,Wildlife,Euthanized,Northern Territory,0
2016,Wildlife,Euthanized,New South Wales,247
2016,Wildlife,Euthanized,Queensland,12864
2016,Wildlife,Euthanized,South Australia,34
2016,Wildlife,Euthanized,Tasmania,19
2016,Wildlife,Euthanized,Victoria,605
2016,Wildlife,Euthanized,Western Australia,0
2016,Wildlife,Other,Australian Capital Territory,52
2016,Wildlife,Other,Northern Territory,0
2016,Wildlife,Other,New South Wales,36
2016,Wildlife,Other,Queensland,1361
2016,Wildlife,Other,South Australia,4
2016,Wildlife,Other,Tasmania,20
2016,Wildlife,Other,Victoria,106
2016,Wildlife,Other,Western Australia,0
2016,Other Animals,Reclaimed,Australian Capital Territory,36
2016,Other Animals,Reclaimed,Northern Territory,2
2016,Other Animals,Reclaimed,New South Wales,123
2016,Other Animals,Reclaimed,Queensland,106
2016,Other Animals,Reclaimed,South Australia,35
2016,Other Animals,Reclaimed,Tasmania,5
2016,Other Animals,Reclaimed,Victoria,33
2016,Other Animals,Reclaimed,Western Australia,0
2016,Other Animals,Rehomed,Australian Capital Territory,455
2016,Other Animals,Rehomed,Northern Territory,34
2016,Other Animals,Rehomed,New South Wales,1350
2016,Other Animals,Rehomed,Queensland,1029
2016,Other Animals,Rehomed,South Australia,223
2016,Other Animals,Rehomed,Tasmania,154
2016,Other Animals,Rehomed,Victoria,624
2016,Other Animals,Rehomed,Western Australia,64
2016,Other Animals,Currently In Care,Australian Capital Territory,23
2016,Other Animals,Currently In Care,Northern Territory,2
2016,Other Animals,Currently In Care,New South Wales,143
2016,Other Animals,Currently In Care,Queensland,277
2016,Other Animals,Currently In Care,South Australia,16
2016,Other Animals,Currently In Care,Tasmania,12
2016,Other Animals,Currently In Care,Victoria,138
2016,Other Animals,Currently In Care,Western Australia,8
2016,Other Animals,Transferred,Australian Capital Territory,1
2016,Other Animals,Transferred,Northern Territory,0
2016,Other Animals,Transferred,New South Wales,143
2016,Other Animals,Transferred,Queensland,169
2016,Other Animals,Transferred,South Australia,67
2016,Other Animals,Transferred,Tasmania,0
2016,Other Animals,Transferred,Victoria,23
2016,Other Animals,Transferred,Western Australia,0
2016,Other Animals,Euthanized,Australian Capital Territory,51
2016,Other Animals,Euthanized,Northern Territory,2
2016,Other Animals,Euthanized,New South Wales,816
2016,Other Animals,Euthanized,Queensland,577
2016,Other Animals,Euthanized,South Australia,149
2016,Other Animals,Euthanized,Tasmania,21
2016,Other Animals,Euthanized,Victoria,110
2016,Other Animals,Euthanized,Western Australia,8
2016,Other Animals,Other,Australian Capital Territory,110
2016,Other Animals,Other,Northern Territory,0
2016,Other Animals,Other,New South Wales,100
2016,Other Animals,Other,Queensland,114
2016,Other Animals,Other,South Australia,98
2016,Other Animals,Other,Tasmania,21
2016,Other Animals,Other,Victoria,44
2016,Other Animals,Other,Western Australia,7
2017,Dogs,Reclaimed,Australian Capital Territory,349
2017,Dogs,Reclaimed,Northern Territory,50
2017,Dogs,Reclaimed,New South Wales,3720
2017,Dogs,Reclaimed,Queensland,5521
2017,Dogs,Reclaimed,South Australia,1166
2017,Dogs,Reclaimed,Tasmania,384
2017,Dogs,Reclaimed,Victoria,4215
2017,Dogs,Reclaimed,Western Australia,160
2017,Dogs,Rehomed,Australian Capital Territory,335
2017,Dogs,Rehomed,Northern Territory,338
2017,Dogs,Rehomed,New South Wales,4014
2017,Dogs,Rehomed,Queensland,6344
2017,Dogs,Rehomed,South Australia,734
2017,Dogs,Rehomed,Tasmania,447
2017,Dogs,Rehomed,Victoria,2285
2017,Dogs,Rehomed,Western Australia,384
2017,Dogs,Currently In Care,Australian Capital Territory,51
2017,Dogs,Currently In Care,Northern Territory,44
2017,Dogs,Currently In Care,New South Wales,769
2017,Dogs,Currently In Care,Queensland,651
2017,Dogs,Currently In Care,South Australia,105
2017,Dogs,Currently In Care,Tasmania,78
2017,Dogs,Currently In Care,Victoria,410
2017,Dogs,Currently In Care,Western Australia,95
